Timestamp,Node_ID,Application,CPU_Utilization,Memory_Usage,Workload_Intensity,Network_Traffic,Storage_Utilization,Number_of_Requests,CPU_Temperature,Power_Consumption,Clock_Speed,Cache_Size,Number_of_Cores
2023-08-09 16:39:53,Node_1,Web Server,65.60243416575351,71.45045758251972,Low,150 Mbps,60%,1495,41.22747899329309,228.92575821919053,3.1,6,4
2023-08-09 11:58:34,Node_1,Analytics,34.64585999868501,64.27975018476104,Moderate,100 Mbps,80%,1023,42.77496867279724,329.96540796521003,3.05,12,10
2023-08-09 15:08:54,Node_1,Analytics,29.65992747335602,82.41395414331207,Moderate,20 Mbps,90%,1874,55.5606236251808,217.29309089515695,3.16,12,6
2023-08-09 13:33:59,Node_1,AI Inference,65.60083401055255,63.7700492399057,Moderate,20 Mbps,80%,404,65.61417697107285,248.0979997881421,2.34,16,10
2023-08-09 08:24:39,Node_1,AI Inference,53.84513939150105,63.174434908117306,Moderate,150 Mbps,90%,1928,70.87577260734803,241.7218097373944,2.16,16,10
2023-08-09 16:57:13,Node_1,Web Server,67.81800773277403,42.22079075591982,Moderate,20 Mbps,70%,405,66.51418611604137,216.64289862072636,2.08,16,2
2023-08-09 10:19:28,Node_1,File Server,81.33717514466596,89.66010418236377,Moderate,50 Mbps,80%,496,64.28656628484481,315.7341145630235,2.9,6,10
2023-08-09 17:45:40,Node_1,Analytics,54.458616620135416,89.31405432020333,High,200 Mbps,70%,1281,73.57125209334598,318.39884612972287,2.2,6,2
2023-08-09 14:38:17,Node_1,Database,86.93696458533827,48.88058452796441,Moderate,50 Mbps,40%,740,78.04726884116448,312.748176655906,2.56,16,4
2023-08-09 10:44:30,Node_1,Analytics,21.464159887076875,65.7343201763433,High,200 Mbps,60%,1228,47.95965096894606,344.3738356434578,3.07,20,8
2023-08-09 08:00:24,Node_1,Database,36.1642722659115,36.70504015812707,Low,100 Mbps,60%,372,54.9676303417401,348.2425081072562,3.06,20,10
2023-08-09 14:17:59,Node_1,Web Server,68.46150604718153,82.38487858821543,Low,150 Mbps,70%,753,60.21945110560237,216.3363385512373,2.2,16,6
2023-08-09 08:02:49,Node_1,Analytics,66.06483625716416,43.71525883214646,Moderate,150 Mbps,60%,539,55.77121838326645,331.93945861656414,2.59,12,2
2023-08-09 08:11:14,Node_1,Database,81.74443743740724,39.68352615200632,Low,100 Mbps,60%,221,45.4810207345548,247.6606443285753,3.13,6,10
2023-08-09 11:22:44,Node_1,Web Server,70.88008299903812,86.89507739524512,High,100 Mbps,40%,409,68.80013659399826,271.0244090671278,2.98,20,6
2023-08-09 08:16:52,Node_1,File Server,15.087432236830578,69.15019383053593,High,20 Mbps,80%,1514,40.46732989685945,286.8048681812042,2.12,12,4
2023-08-09 09:48:05,Node_1,Database,84.54902823041894,38.36415022984231,Low,50 Mbps,70%,1618,46.67451918563525,307.05522456121275,3.01,20,6
2023-08-09 11:57:07,Node_1,Database,17.464306110484795,38.68732908900782,Moderate,200 Mbps,80%,1377,66.95455515212403,236.35617148757663,3.03,16,8
2023-08-09 13:28:00,Node_1,File Server,70.38095452262667,54.45742707753347,High,200 Mbps,40%,1017,50.94281501666179,312.51329857678326,3.4,20,10
2023-08-09 08:55:08,Node_1,AI Inference,44.36866858341314,59.638203175332464,High,100 Mbps,90%,1689,65.86029287731395,251.37192758736825,3.24,16,6
2023-08-09 10:44:02,Node_1,Web Server,47.44044301233164,54.1601713542943,Moderate,150 Mbps,70%,672,79.71385247312396,264.4116779412167,3.2,8,8
2023-08-09 11:44:41,Node_1,AI Inference,44.45755998150019,69.34549233077959,High,150 Mbps,90%,1066,53.43262801375931,305.8018581315171,2.72,6,2
2023-08-09 12:12:34,Node_1,Analytics,19.176741966060025,39.88899548944271,Low,50 Mbps,40%,928,74.14377681726502,183.23410425651423,2.73,12,8
2023-08-09 08:30:52,Node_1,Web Server,83.12504263636363,48.359464557140114,Moderate,100 Mbps,60%,1328,68.33151190638677,220.96744743875635,2.69,16,6
2023-08-09 13:34:14,Node_1,File Server,73.1634589470444,84.83761240783758,Moderate,100 Mbps,80%,1453,73.59346819129165,302.75646412083427,2.95,6,8
2023-08-09 08:38:34,Node_1,AI Inference,42.430160436402026,82.87885002555214,Low,50 Mbps,70%,1221,65.4417305158511,327.3305317437504,2.02,16,8
2023-08-09 14:10:34,Node_1,Web Server,68.66552220922657,39.32747040072047,High,100 Mbps,80%,422,41.84192747056633,223.22516800377787,3.12,16,10
2023-08-09 10:33:31,Node_1,Web Server,12.591512118382102,51.15413884287593,Low,150 Mbps,40%,1886,47.47694385633461,297.52354203715095,2.78,16,8
2023-08-09 09:51:46,Node_1,Analytics,27.951625682236525,44.69665142130484,Low,200 Mbps,90%,1808,77.16293178135368,210.90608552622447,3.44,6,8
2023-08-09 12:42:24,Node_1,File Server,71.90538730936535,83.39887024536321,Moderate,150 Mbps,70%,1470,54.87243616835355,198.40730809502048,3.11,20,8
2023-08-09 17:31:40,Node_1,Analytics,27.41535707808217,87.39920699812347,High,20 Mbps,80%,1561,43.20132150141543,331.85209474119983,3.06,6,8
2023-08-09 17:35:12,Node_1,Analytics,43.458521095171314,64.21858625366617,Low,100 Mbps,90%,1032,60.94195858454164,341.1970770820664,2.2,8,10
2023-08-09 10:18:12,Node_1,File Server,33.19228380751896,41.84068202160283,Moderate,200 Mbps,90%,1274,70.9528323625521,201.05582307360365,3.41,16,4
2023-08-09 17:23:09,Node_1,File Server,67.00188000995706,67.28240772824525,Moderate,20 Mbps,70%,686,60.74694017282867,180.53182577119327,3.34,16,6
2023-08-09 11:38:45,Node_1,File Server,20.029615533903492,53.1456480665377,High,200 Mbps,80%,1671,57.31267170423203,154.2354188786396,2.5,6,10
2023-08-09 13:20:35,Node_1,File Server,55.54800407692141,68.89707199072498,Moderate,50 Mbps,40%,1465,43.01566799833188,295.5937679814791,2.37,12,6
2023-08-09 09:49:21,Node_1,AI Inference,62.366217337018426,49.74202691022296,Low,20 Mbps,90%,1564,44.62554696668385,280.24978721617896,2.41,16,6
2023-08-09 17:07:15,Node_1,Database,57.58710936266201,64.18518631983582,High,100 Mbps,40%,361,56.1555805895497,334.5376287985048,3.03,6,6
2023-08-09 16:04:57,Node_1,Analytics,57.94756334617514,89.30170465393361,Moderate,50 Mbps,80%,588,49.19675649727672,296.29852747398445,2.51,20,2
2023-08-09 09:45:35,Node_1,Web Server,78.76698279598736,76.39604424528044,High,50 Mbps,60%,1439,68.74059891778487,174.22745509788518,3.28,6,6
2023-08-09 12:08:09,Node_1,Database,70.50544652295962,37.18805672810871,High,150 Mbps,80%,987,41.62957408358959,264.9430754207598,2.64,8,10
2023-08-09 14:55:27,Node_1,Web Server,34.20127291853043,60.2485379222466,High,200 Mbps,70%,1906,54.52239221210756,326.4135469130582,3.27,12,2
2023-08-09 17:38:44,Node_1,Web Server,54.56275403916925,30.13873410335625,Low,20 Mbps,60%,1496,62.482028265285805,273.838969053286,2.6,8,8
2023-08-09 17:29:06,Node_1,Web Server,56.74650014718605,88.0824675053779,Low,50 Mbps,90%,345,51.18565205174157,241.95015972662293,2.43,16,6
2023-08-09 17:23:59,Node_1,Database,16.976606654545215,63.02791284069672,Moderate,100 Mbps,80%,1259,75.61217940301924,210.6675413819161,2.61,16,4
2023-08-09 11:01:22,Node_1,AI Inference,71.07153739673336,87.04535295964479,Moderate,200 Mbps,90%,377,73.23250114005512,210.65065702709583,3.47,8,4
2023-08-09 10:28:56,Node_1,AI Inference,33.86807858167404,54.75400321092851,Moderate,150 Mbps,70%,250,62.23421628601337,216.7756850884984,3.02,20,4
2023-08-09 13:01:40,Node_1,File Server,11.46190570180564,43.21886820988529,Moderate,100 Mbps,60%,1106,55.45463727206528,294.01621253336515,3.35,20,10
2023-08-09 12:00:25,Node_1,Web Server,85.94725003724986,39.520348081153045,High,200 Mbps,60%,1751,42.66605988718283,318.3642212835981,2.61,6,8
2023-08-09 12:28:41,Node_1,File Server,40.361587779878136,86.61234251584933,Low,200 Mbps,90%,722,44.01195099550322,268.4646315195651,2.74,16,6
2023-08-09 13:13:50,Node_1,File Server,69.48553580517839,89.33840852533454,High,20 Mbps,60%,280,78.34006863368649,154.4234137006439,3.33,8,4
2023-08-09 15:07:19,Node_1,AI Inference,20.487498154826387,40.953658649111375,High,50 Mbps,70%,818,40.64350155668964,177.44743996697733,2.74,12,6
2023-08-09 13:05:22,Node_1,Web Server,77.76986546505121,48.22684299599856,High,20 Mbps,40%,799,44.589447118825525,200.32390006188385,2.8,12,4
2023-08-09 11:17:22,Node_1,AI Inference,12.97156524512963,44.317595821450304,High,200 Mbps,90%,1053,64.3067199308935,171.60858002098635,2.45,20,4
2023-08-09 11:56:11,Node_1,File Server,13.356816584700066,54.04144984765823,Moderate,200 Mbps,70%,1664,58.84066713130969,182.8397929616374,2.49,8,10
2023-08-09 15:24:24,Node_1,Analytics,24.29067898733311,55.23426456056373,Moderate,100 Mbps,70%,1914,67.48940521480385,284.8622004564644,3.25,20,8
2023-08-09 12:05:32,Node_1,File Server,14.264260991353115,75.11840467603417,High,100 Mbps,80%,1802,40.57458192014914,177.28112948864086,3.47,20,4
2023-08-09 14:08:00,Node_1,Database,42.24764939481431,57.15658909646295,Moderate,20 Mbps,70%,1060,42.66150847738005,272.2765833002744,2.27,8,4
2023-08-09 15:51:17,Node_1,Analytics,47.16314785599637,82.16206391732436,High,20 Mbps,90%,1480,69.73136915307052,176.39371505476265,2.77,20,4
2023-08-09 14:42:30,Node_1,Web Server,74.91186374497966,67.06548322452267,Moderate,20 Mbps,90%,1634,68.04882369987716,259.6433031471673,2.57,16,4
2023-08-09 17:49:33,Node_1,File Server,18.700073891501283,65.02929903396097,Moderate,50 Mbps,70%,1392,68.10258397992644,309.7906308354741,2.52,20,4
2023-08-09 14:37:35,Node_1,File Server,69.03123966653389,40.20139342728284,Low,200 Mbps,80%,1142,73.24477427165357,322.19527812856336,2.57,8,10
2023-08-09 17:07:34,Node_1,Database,74.2697486685299,54.60554386966352,Moderate,100 Mbps,40%,1815,47.94566938276349,207.5565112588361,2.88,12,4
2023-08-09 13:44:13,Node_1,Web Server,46.5930176147438,57.788558512952505,Moderate,150 Mbps,40%,261,49.59277277824718,337.59030815326946,2.47,16,2
2023-08-09 12:56:48,Node_1,Web Server,65.02663011512382,79.1074541316312,Low,50 Mbps,70%,686,50.61942122940158,185.8834458948644,3.46,20,8
2023-08-09 13:36:56,Node_1,Web Server,17.09068774636694,58.60827306331885,High,100 Mbps,60%,247,78.02457525216157,278.7823889829595,2.6,6,2
2023-08-09 15:58:55,Node_1,Analytics,66.3659104782532,64.11223148575107,Moderate,20 Mbps,60%,648,62.54017465406882,222.13938803356024,2.35,8,2
2023-08-09 09:55:12,Node_1,Analytics,45.69358396609368,79.16633318161121,Moderate,50 Mbps,80%,579,55.333015296722806,348.94401771808344,2.03,16,6
2023-08-09 09:28:20,Node_1,Database,24.662129695967543,79.15224810742944,Moderate,150 Mbps,80%,508,52.26790561986621,333.15329925060075,2.24,8,2
2023-08-09 16:08:19,Node_1,Database,35.45207782901752,73.44220743160298,Moderate,100 Mbps,70%,480,65.80364247527287,202.63629690615213,2.44,16,2
2023-08-09 16:58:16,Node_1,File Server,86.75537649572522,58.79909767556535,Low,50 Mbps,60%,1191,53.62893893009613,247.06025769764577,2.92,16,8
2023-08-09 14:08:56,Node_1,Database,66.13395280484872,55.9644777037563,Moderate,50 Mbps,90%,545,49.47404178882003,275.36397344504604,2.71,20,6
2023-08-09 14:08:40,Node_1,AI Inference,65.22884149632651,63.7575443009985,Moderate,50 Mbps,60%,685,47.04232603615185,254.30422602926868,2.36,12,4
2023-08-09 12:00:25,Node_1,Web Server,61.05802387426032,66.1546838357745,High,20 Mbps,90%,1591,55.16163470736707,178.7212571002606,3.02,20,4
2023-08-09 08:05:59,Node_1,Web Server,75.85649239035772,71.00039446417509,High,50 Mbps,60%,836,57.98195102683323,320.86204847463284,2.47,12,4
2023-08-09 11:57:07,Node_1,AI Inference,30.912404218984896,61.28956366214238,Low,200 Mbps,80%,1338,74.40227198276305,162.99155461411615,3.48,8,6
2023-08-09 15:33:10,Node_1,AI Inference,58.90789347917931,72.15410160814005,Moderate,50 Mbps,40%,1132,52.80533876394941,170.8475823630754,2.4,16,6
2023-08-09 16:50:05,Node_1,AI Inference,85.4367571497958,46.19157493217915,Moderate,150 Mbps,70%,264,51.94615703422452,290.77166130681417,2.51,8,6
2023-08-09 11:45:12,Node_1,Web Server,55.09921869614522,79.60123888515928,Moderate,20 Mbps,40%,355,72.36729317919225,329.4082289645569,2.43,20,10
2023-08-09 13:00:49,Node_1,Analytics,81.20540018140778,67.40086649674078,Moderate,100 Mbps,80%,203,62.23009682308192,241.00870870612505,2.83,12,6
2023-08-09 09:11:55,Node_1,Web Server,48.00430032027919,54.3521930025684,Moderate,20 Mbps,90%,543,57.8190332898479,252.60704519177708,3.34,6,4
2023-08-09 14:38:17,Node_1,Analytics,36.79975434361138,37.74268205517981,Moderate,200 Mbps,70%,1565,48.25917576753774,239.72390862416196,2.8,20,8
2023-08-09 14:46:23,Node_1,Analytics,29.88376076665043,75.27480587974702,Low,200 Mbps,90%,1505,64.68947826134415,250.7209281542517,2.24,8,4
2023-08-09 16:43:23,Node_1,Analytics,41.70865984765145,58.17196855674882,Low,100 Mbps,80%,537,63.308810359624914,286.5683611499387,2.4,8,4
2023-08-09 10:23:50,Node_1,File Server,55.66780915753165,69.18476499465216,Moderate,50 Mbps,60%,1728,42.88326399536817,171.63951844374083,2.33,6,6
2023-08-09 09:25:39,Node_1,Analytics,32.636473214985244,59.8120459382275,High,100 Mbps,60%,340,54.89850643800537,299.1449973626958,3.43,8,10
2023-08-09 10:08:22,Node_1,Database,50.66316178803429,88.58720121708046,High,20 Mbps,80%,849,51.82694479719544,302.24021262096807,2.38,20,10
2023-08-09 17:34:30,Node_1,File Server,33.325925569154464,39.96214625873917,Low,200 Mbps,40%,1469,68.83706112013866,287.66901573346115,2.18,6,4
2023-08-09 17:48:32,Node_1,Database,36.96825919473368,78.18213674656528,Low,200 Mbps,40%,806,50.84415257705444,247.31417143630813,2.13,20,8
2023-08-09 17:06:58,Node_1,Analytics,87.34359789448158,45.71655349993341,High,100 Mbps,70%,1210,78.78204893845859,320.8470646099578,3.07,16,10
2023-08-09 13:43:32,Node_1,Web Server,44.498014964418886,54.81429665707869,Moderate,150 Mbps,80%,503,59.27526870911106,277.7919158894219,2.32,16,4
2023-08-09 16:32:25,Node_1,Web Server,45.78247775705178,87.17281943331136,High,200 Mbps,60%,681,64.15541081253622,199.64770219606928,3.26,8,10
2023-08-09 12:02:29,Node_1,Analytics,21.66701941963968,63.53956674166775,Low,20 Mbps,80%,560,54.64050636673887,311.72825054924965,3.09,8,4
2023-08-09 09:25:39,Node_1,AI Inference,85.26469485083453,37.62337021824065,Low,50 Mbps,40%,1006,52.67145081111818,281.82054569285174,2.89,12,2
2023-08-09 11:51:47,Node_1,Analytics,68.30501129152249,80.18285349431883,Moderate,20 Mbps,70%,562,50.00675574458463,187.1194223042257,3.44,6,10
2023-08-09 14:55:27,Node_1,Web Server,42.22154154212995,77.88082501940494,Low,100 Mbps,70%,486,57.72558798491482,348.2617087996546,2.1,6,2
2023-08-09 11:02:10,Node_1,File Server,33.25080540976421,39.20737607917876,High,100 Mbps,90%,954,56.88854676907716,207.3034045439917,2.54,16,4
2023-08-09 13:27:58,Node_1,Web Server,81.87032914461537,79.3671129870466,High,100 Mbps,90%,665,54.51971044905103,254.67277825613445,2.44,16,8
2023-08-09 16:44:18,Node_1,Analytics,68.34670250477618,52.43943255770914,Low,150 Mbps,80%,449,61.40428476458768,212.74629959953995,2.24,16,6
2023-08-09 15:18:02,Node_1,File Server,16.928648123178533,48.832952785519495,Low,20 Mbps,60%,720,47.84451609548314,344.38738479911683,3.35,16,4
2023-08-09 15:08:26,Node_1,Analytics,60.98550120984783,74.40006476571665,Low,200 Mbps,60%,804,54.339092477286975,185.9441469066005,2.46,16,2
2023-08-09 09:28:20,Node_1,File Server,52.330271384723474,51.63819252224834,Moderate,50 Mbps,40%,1203,75.98287203768521,270.44296461439944,2.98,20,10
2023-08-09 15:27:12,Node_1,Database,63.717551696050776,88.14527276460363,High,50 Mbps,70%,234,42.82903228230639,252.24017199389783,2.57,20,8
2023-08-09 14:10:05,Node_1,AI Inference,45.887609702194894,84.35868374860058,High,100 Mbps,70%,1880,54.02840678422935,262.0160313587253,2.51,8,8
2023-08-09 13:13:51,Node_1,File Server,54.00382958172787,33.67978895050753,Low,20 Mbps,80%,1863,57.73334946246845,166.4672192372068,2.87,8,6
2023-08-09 14:13:58,Node_1,File Server,37.56318742083106,83.91587257122538,Low,20 Mbps,80%,780,69.09219605655379,196.12889669857367,3.19,8,4
2023-08-09 13:09:42,Node_1,File Server,34.78495147093484,75.56646213477094,High,100 Mbps,40%,1306,59.5603574161241,270.46782438839944,2.39,16,8
2023-08-09 17:33:11,Node_1,Database,67.00614070716242,74.08023415198542,High,50 Mbps,80%,1411,43.32733758844352,182.2075756294139,3.26,20,6
2023-08-09 09:16:59,Node_1,File Server,84.21508235386574,61.00531329696017,Moderate,100 Mbps,60%,1204,71.38617778728855,347.9340057298779,2.46,20,2
2023-08-09 09:06:05,Node_1,Analytics,67.2884719879918,30.30347282713908,Moderate,50 Mbps,40%,1225,62.0778599170245,273.75852999511505,3.18,16,8
2023-08-09 09:56:12,Node_1,Analytics,13.3373143544161,83.96511725639239,Low,100 Mbps,40%,453,77.94685626719874,284.92771778954966,2.48,6,8
2023-08-09 12:52:52,Node_1,Web Server,21.92360468523532,83.42263226716997,Low,100 Mbps,80%,808,75.91358637049413,334.2288855089264,2.62,12,8
2023-08-09 10:12:25,Node_1,Web Server,13.538734286043113,35.45372136031207,Moderate,100 Mbps,80%,492,70.46381878581222,298.14013961137823,2.43,16,8
2023-08-09 12:24:22,Node_1,Analytics,81.36680017873167,57.17799375976698,Low,200 Mbps,70%,1097,46.90362060798954,152.4279076220125,2.16,8,8
2023-08-09 09:08:34,Node_1,Analytics,61.32591170388149,45.59439475081974,Low,200 Mbps,80%,1638,48.87135875494888,256.81442263137683,2.58,8,4
2023-08-09 13:55:35,Node_1,File Server,16.81948814166171,83.67501101909326,Low,20 Mbps,80%,639,74.90266074338336,288.9945111916401,2.85,20,8
